174.039	282.25
173.801	282.175
173.563	282.099
173.326	282.022
173.088	281.944
172.851	281.866
172.614	281.787
172.377	281.707
172.141	281.627
171.905	281.546
171.669	281.464
171.433	281.382
171.197	281.299
170.962	281.215
170.727	281.13
170.492	281.045
170.258	280.96
170.023	280.873
169.789	280.786
169.555	280.698
169.322	280.61
169.088	280.52
168.855	280.431
168.623	280.34
168.39	280.249
168.158	280.157
167.926	280.064
167.694	279.971
167.463	279.877
167.232	279.783
167.001	279.688
166.77	279.592
166.54	279.495
166.31	279.398
166.08	279.3
165.85	279.201
165.621	279.102
165.392	279.002
165.163	278.902
164.935	278.801
164.707	278.699
164.479	278.596
164.252	278.493
164.025	278.389
163.798	278.285
163.571	278.179
163.345	278.074
163.119	277.967
162.894	277.86
162.668	277.752
162.443	277.644
162.219	277.535
161.994	277.425
161.77	277.315
161.546	277.203
161.323	277.092
161.1	276.979
160.877	276.867
160.655	276.753
160.433	276.639
160.211	276.524
159.989	276.408
159.768	276.292
159.547	276.175
159.327	276.058
159.107	275.94
158.887	275.821
158.668	275.701
158.449	275.581
158.23	275.461
158.012	275.34
157.794	275.218
157.576	275.095
157.359	274.972
157.142	274.848
156.925	274.724
156.709	274.599
156.493	274.473
156.278	274.347
156.063	274.22
155.848	274.092
155.634	273.964
155.42	273.835
155.206	273.706
154.993	273.576
154.78	273.445
154.567	273.314
154.355	273.182
154.143	273.05
153.932	272.916
153.721	272.783
153.511	272.648
153.3	272.513
153.091	272.378
152.881	272.242
152.672	272.105
152.464	271.968
152.255	271.83
152.048	271.691
151.84	271.552
151.633	271.412
151.427	271.272
151.22	271.131
151.015	270.989
150.809	270.847
150.604	270.704
150.4	270.561
150.196	270.417
149.992	270.273
149.789	270.128
149.586	269.982
149.383	269.836
149.181	269.689
148.98	269.541
148.778	269.393
148.578	269.245
148.377	269.095
148.178	268.946
147.978	268.795
147.779	268.644
147.58	268.493
147.382	268.341
147.185	268.188
146.987	268.035
146.791	267.881
146.594	267.727
146.398	267.572
146.203	267.416
146.008	267.26
145.813	267.103
145.619	266.946
145.426	266.788
145.232	266.63
145.04	266.471
144.847	266.312
144.656	266.152
144.464	265.991
144.273	265.83
144.083	265.669
143.893	265.506
143.704	265.344
143.515	265.18
143.326	265.016
143.138	264.852
142.951	264.687
142.763	264.522
142.577	264.356
142.391	264.189
142.205	264.022
142.02	263.854
141.835	263.686
141.651	263.517
141.467	263.348
141.284	263.178
141.101	263.008
140.919	262.837
140.738	262.666
140.556	262.494
140.376	262.322
140.195	262.149
140.016	261.975
139.836	261.801
139.658	261.627
139.479	261.452
139.302	261.276
139.125	261.1
138.948	260.924
138.772	260.747
138.596	260.569
138.421	260.391
138.246	260.212
138.072	260.033
137.899	259.854
137.726	259.674
137.553	259.493
137.381	259.312
137.209	259.13
137.038	258.948
136.868	258.766
136.698	258.583
136.529	258.399
136.36	258.215
136.192	258.031
136.024	257.846
135.857	257.66
135.69	257.474
135.524	257.288
135.358	257.101
135.193	256.913
135.028	256.725
134.864	256.537
134.701	256.348
134.538	256.159
134.376	255.969
134.214	255.779
134.053	255.588
133.892	255.397
133.732	255.205
133.572	255.013
133.413	254.82
133.255	254.627
133.097	254.434
132.939	254.24
132.783	254.045
132.626	253.85
132.471	253.655
132.316	253.459
132.161	253.263
132.007	253.066
131.854	252.869
131.701	252.672
131.549	252.474
131.397	252.275
131.246	252.076
131.095	251.877
130.946	251.677
130.796	251.477
130.647	251.276
130.499	251.075
130.352	250.874
130.205	250.672
130.058	250.47
129.912	250.267
129.767	250.064
129.622	249.86
129.478	249.656
129.335	249.452
129.192	249.247
129.049	249.042
128.908	248.836
128.767	248.63
128.626	248.423
128.486	248.217
128.347	248.009
128.208	247.802
128.07	247.593
127.932	247.385
127.796	247.176
127.659	246.967
127.524	246.757
127.388	246.547
127.254	246.336
127.12	246.126
126.987	245.914
126.854	245.703
126.722	245.491
126.591	245.278
126.46	245.066
126.33	244.852
126.2	244.639
126.071	244.425
125.943	244.211
125.815	243.996
125.688	243.781
125.561	243.566
125.436	243.35
125.31	243.134
125.186	242.917
125.062	242.701
124.938	242.483
124.816	242.266
124.694	242.048
124.572	241.83
124.451	241.611
124.331	241.392
124.212	241.173
124.093	240.953
123.975	240.733
123.857	240.513
123.74	240.292
123.624	240.071
123.508	239.85
123.393	239.628
123.278	239.406
123.164	239.184
123.051	238.961
122.939	238.738
122.827	238.515
122.716	238.291
122.605	238.067
122.495	237.843
122.386	237.618
122.277	237.393
122.169	237.168
122.062	236.943
121.955	236.717
121.849	236.491
121.744	236.264
121.639	236.037
121.535	235.81
121.432	235.583
121.329	235.355
121.227	235.127
121.126	234.899
121.025	234.67
120.925	234.442
120.826	234.212
120.727	233.983
120.629	233.753
120.531	233.523
120.435	233.293
120.339	233.062
120.243	232.832
120.148	232.601
120.054	232.369
119.961	232.138
119.868	231.906
119.776	231.673
119.685	231.441
119.594	231.208
119.504	230.975
119.415	230.742
119.326	230.509
119.238	230.275
119.151	230.041
119.064	229.807
118.978	229.572
118.893	229.337
118.808	229.102
118.724	228.867
118.641	228.632
118.558	228.396
118.476	228.16
118.395	227.924
118.315	227.687
118.235	227.451
118.156	227.214
118.077	226.977
118	226.739
117.922	226.502
117.846	226.264
117.77	226.026
117.695	225.788
117.621	225.549
117.547	225.31
117.474	225.072
117.402	224.832
117.331	224.593
117.26	224.354
117.189	224.114
117.12	223.874
117.051	223.634
116.983	223.394
116.916	223.153
116.849	222.912
116.783	222.672
116.718	222.43
116.653	222.189
116.589	221.948
116.526	221.706
116.463	221.464
116.402	221.222
116.341	220.98
116.28	220.738
116.22	220.495
116.161	220.252
116.103	220.01
116.046	219.767
115.989	219.523
115.933	219.28
115.877	219.036
115.822	218.793
115.768	218.549
115.715	218.305
115.662	218.061
115.61	217.816
115.559	217.572
115.508	217.327
115.459	217.083
115.41	216.838
115.361	216.593
115.313	216.348
115.266	216.102
115.22	215.857
115.175	215.611
115.13	215.366
115.086	215.12
115.042	214.874
114.999	214.628
114.957	214.381
114.916	214.135
114.876	213.889
114.836	213.642
114.797	213.395
114.758	213.149
114.72	212.902
114.683	212.655
114.647	212.408
114.612	212.16
114.577	211.913
114.543	211.666
114.509	211.418
114.476	211.17
114.444	210.923
114.413	210.675
114.383	210.427
114.353	210.179
114.324	209.931
114.295	209.683
114.268	209.435
114.241	209.186
114.214	208.938
114.189	208.689
114.164	208.441
114.14	208.192
114.117	207.944
114.094	207.695
114.072	207.446
114.051	207.197
114.03	206.948
114.011	206.699
113.992	206.45
113.973	206.201
113.956	205.952
113.939	205.703
113.923	205.454
113.907	205.204
113.892	204.955
113.878	204.706
113.865	204.456
113.853	204.207
113.841	203.957
113.83	203.708
113.819	203.458
113.81	203.209
113.801	202.959
113.793	202.709
113.785	202.46
113.778	202.21
113.772	201.96
113.767	201.711
113.762	201.461
113.759	201.211
113.755	200.961
113.753	200.712
113.751	200.462
113.75	200.212
113.75	199.962
113.75	199.712
113.752	199.463
113.754	199.213
113.756	198.963
113.76	198.713
113.764	198.464
113.768	198.214
113.774	197.964
113.78	197.715
113.787	197.465
113.795	197.215
113.803	196.966
113.813	196.716
113.822	196.466
113.833	196.217
113.844	195.967
113.856	195.718
113.869	195.468
113.883	195.219
113.897	194.97
113.912	194.72
113.927	194.471
113.944	194.222
113.961	193.973
113.979	193.724
113.997	193.474
114.016	193.225
114.036	192.976
114.057	192.728
114.079	192.479
114.101	192.23
114.124	191.981
114.147	191.733
114.171	191.484
114.196	191.235
114.222	190.987
114.249	190.739
114.276	190.49
114.304	190.242
114.332	189.994
114.362	189.746
114.392	189.498
114.423	189.25
114.454	189.002
114.486	188.755
114.519	188.507
114.553	188.26
114.587	188.012
114.622	187.765
114.658	187.518
114.695	187.271
114.732	187.024
114.77	186.777
114.808	186.53
114.848	186.283
114.888	186.037
114.929	185.79
114.97	185.544
115.012	185.298
115.055	185.052
115.099	184.806
115.143	184.56
115.188	184.315
115.234	184.069
115.281	183.824
115.328	183.578
115.376	183.333
115.424	183.088
115.474	182.843
115.524	182.599
115.574	182.354
115.626	182.11
115.678	181.865
115.731	181.621
115.784	181.377
115.839	181.134
115.894	180.89
115.949	180.646
116.006	180.403
116.063	180.16
116.121	179.917
116.179	179.674
116.238	179.431
116.298	179.189
116.359	178.947
116.42	178.705
116.482	178.463
116.545	178.221
116.608	177.979
116.673	177.738
116.737	177.497
116.803	177.256
116.869	177.015
116.936	176.774
117.004	176.534
117.072	176.293
117.141	176.053
117.211	175.814
117.281	175.574
117.352	175.334
117.424	175.095
117.496	174.856
117.57	174.617
117.643	174.379
117.718	174.14
117.793	173.902
117.869	173.664
117.946	173.427
118.023	173.189
118.101	172.952
118.18	172.715
118.259	172.478
118.339	172.241
118.42	172.005
118.501	171.769
118.583	171.533
118.666	171.297
118.749	171.062
118.834	170.827
118.918	170.592
119.004	170.357
119.09	170.123
119.177	169.888
119.265	169.655
119.353	169.421
119.442	169.187
119.531	168.954
119.621	168.721
119.712	168.489
119.804	168.256
119.896	168.024
119.989	167.792
120.083	167.561
120.177	167.33
120.272	167.099
120.368	166.868
120.464	166.637
120.561	166.407
120.658	166.177
120.757	165.948
120.856	165.718
120.955	165.489
121.056	165.261
121.156	165.032
121.258	164.804
121.36	164.576
121.463	164.348
121.567	164.121
121.671	163.894
121.776	163.667
121.881	163.441
121.988	163.215
122.094	162.989
122.202	162.764
122.31	162.539
122.419	162.314
122.528	162.089
122.639	161.865
122.749	161.641
122.861	161.418
122.973	161.195
123.085	160.972
123.199	160.749
123.313	160.527
123.427	160.305
123.543	160.083
123.659	159.862
123.775	159.641
123.892	159.421
124.01	159.2
124.129	158.98
124.248	158.761
124.368	158.542
124.488	158.323
124.609	158.104
124.731	157.886
124.853	157.668
124.976	157.451
125.099	157.234
125.223	157.017
125.348	156.801
125.474	156.585
125.6	156.369
125.726	156.154
125.854	155.939
125.981	155.724
126.11	155.51
126.239	155.297
126.369	155.083
126.499	154.87
126.63	154.657
126.762	154.445
126.894	154.233
127.027	154.022
127.16	153.811
127.295	153.6
127.429	153.39
127.564	153.18
127.7	152.97
127.837	152.761
127.974	152.552
128.112	152.344
128.25	152.136
128.389	151.928
128.528	151.721
128.668	151.514
128.809	151.308
128.951	151.102
129.092	150.896
129.235	150.691
129.378	150.486
129.522	150.282
129.666	150.078
129.811	149.875
129.956	149.672
130.102	149.469
130.249	149.267
130.396	149.065
130.544	148.864
130.692	148.663
130.841	148.462
130.991	148.262
131.141	148.063
131.292	147.863
131.443	147.665
131.595	147.466
131.747	147.269
131.9	147.071
132.054	146.874
132.208	146.678
132.363	146.481
132.518	146.286
132.674	146.091
132.83	145.896
132.987	145.702
133.144	145.508
133.303	145.314
133.461	145.121
133.62	144.929
133.78	144.737
133.94	144.545
134.101	144.354
134.263	144.164
134.425	143.974
134.587	143.784
134.75	143.595
134.914	143.406
135.078	143.218
135.243	143.03
135.408	142.843
135.574	142.656
135.74	142.47
135.907	142.284
136.074	142.098
136.242	141.914
136.411	141.729
136.58	141.545
136.749	141.362
136.92	141.179
137.09	140.997
137.261	140.815
137.433	140.633
137.605	140.452
137.778	140.272
137.951	140.092
138.125	139.912
138.299	139.733
138.474	139.555
138.649	139.377
138.825	139.2
139.001	139.023
139.178	138.846
139.355	138.671
139.533	138.495
139.712	138.32
139.891	138.146
140.07	137.972
140.25	137.799
140.43	137.626
140.611	137.454
140.792	137.282
140.974	137.111
141.157	136.94
141.34	136.77
141.523	136.601
141.707	136.432
141.891	136.263
142.076	136.095
142.261	135.927
142.447	135.761
142.633	135.594
142.82	135.428
143.007	135.263
143.195	135.098
143.383	134.934
143.572	134.77
143.761	134.607
143.95	134.445
144.141	134.283
144.331	134.121
144.522	133.96
144.714	133.8
144.906	133.64
145.098	133.481
145.291	133.322
145.484	133.164
145.678	133.006
145.872	132.849
146.067	132.693
146.262	132.537
146.458	132.381
146.654	132.227
146.85	132.072
147.047	131.919
147.244	131.766
147.442	131.613
147.64	131.461
147.839	131.31
148.038	131.159
148.238	131.009
148.438	130.859
148.638	130.71
148.839	130.562
149.04	130.414
149.242	130.267
149.444	130.12
149.647	129.974
149.85	129.829
150.053	129.684
150.257	129.539
150.461	129.396
150.666	129.252
150.871	129.11
151.077	128.968
151.283	128.826
151.489	128.686
151.696	128.545
151.903	128.406
152.11	128.267
152.318	128.129
152.527	127.991
152.735	127.854
152.944	127.717
153.154	127.581
153.364	127.446
153.574	127.311
153.785	127.177
153.996	127.043
154.207	126.91
154.419	126.778
154.631	126.646
154.844	126.515
155.057	126.385
155.27	126.255
155.484	126.126
155.698	125.997
155.913	125.869
156.128	125.742
156.343	125.615
156.558	125.489
156.774	125.363
156.991	125.239
157.207	125.114
157.424	124.991
157.642	124.868
157.86	124.745
158.078	124.624
158.296	124.503
158.515	124.382
158.734	124.262
158.954	124.143
159.173	124.025
159.394	123.907
159.614	123.789
159.835	123.673
160.056	123.557
160.278	123.441
160.5	123.327
160.722	123.213
160.944	123.099
161.167	122.986
161.39	122.874
161.614	122.763
161.838	122.652
162.062	122.542
162.286	122.432
162.511	122.323
162.736	122.215
162.962	122.108
163.187	122.001
163.413	121.894
163.64	121.789
163.866	121.684
164.093	121.579
164.321	121.476
164.548	121.373
164.776	121.271
165.004	121.169
165.233	121.068
165.461	120.967
165.69	120.868
165.92	120.769
166.149	120.67
166.379	120.573
166.609	120.476
166.84	120.379
167.07	120.284
167.301	120.189
167.533	120.094
167.764	120.001
167.996	119.908
168.228	119.815
168.46	119.724
168.693	119.633
168.926	119.542
169.159	119.453
169.392	119.364
169.626	119.275
169.86	119.188
170.094	119.101
170.328	119.014
170.563	118.929
170.798	118.844
171.033	118.76
171.268	118.676
171.504	118.593
171.74	118.511
171.976	118.43
172.212	118.349
172.449	118.269
172.686	118.189
172.923	118.111
173.16	118.032
173.398	117.955
173.635	117.878
173.873	117.802
174.111	117.727
174.35	117.652
174.588	117.578
174.827	117.505
175.066	117.433
175.305	117.361
175.545	117.29
175.784	117.219
176.024	117.149
176.264	117.08
176.504	117.012
176.745	116.944
176.985	116.877
177.226	116.811
177.467	116.745
177.708	116.68
177.95	116.616
178.191	116.553
178.433	116.49
178.675	116.428
178.917	116.366
179.159	116.306
179.402	116.246
179.644	116.186
179.887	116.128
180.13	116.07
180.373	116.013
180.617	115.956
180.86	115.9
181.104	115.845
181.348	115.791
181.591	115.737
181.836	115.684
182.08	115.632
182.324	115.581
182.569	115.53
182.813	115.48
183.058	115.43
183.303	115.382
183.548	115.334
183.794	115.286
184.039	115.24
184.285	115.194
184.53	115.149
184.776	115.104
185.022	115.061
185.268	115.017
185.514	114.975
185.76	114.934
186.007	114.893
186.253	114.853
186.5	114.813
186.747	114.774
186.994	114.736
187.24	114.699
187.488	114.662
187.735	114.627
187.982	114.591
188.229	114.557
188.477	114.523
188.724	114.49
188.972	114.458
189.22	114.426
189.468	114.395
189.716	114.365
189.964	114.336
190.212	114.307
190.46	114.279
190.708	114.252
190.957	114.225
191.205	114.2
191.454	114.174
191.702	114.15
191.951	114.126
192.2	114.103
192.448	114.081
192.697	114.06
192.946	114.039
193.195	114.019
193.444	114
193.693	113.981
193.942	113.963
194.191	113.946
194.441	113.929
194.69	113.914
194.939	113.899
195.189	113.884
195.438	113.871
195.687	113.858
195.937	113.846
196.186	113.834
196.436	113.824
196.686	113.814
196.935	113.804
197.185	113.796
197.434	113.788
197.684	113.781
197.934	113.775
198.183	113.769
198.433	113.764
198.683	113.76
198.933	113.757
199.182	113.754
199.432	113.752
199.682	113.751
199.932	113.75
200.182	113.75
200.431	113.751
200.681	113.753
200.931	113.755
201.181	113.758
201.43	113.762
201.68	113.766
201.93	113.772
202.179	113.778
202.429	113.784
202.679	113.792
202.928	113.8
203.178	113.809
203.428	113.818
203.677	113.828
203.927	113.839
204.176	113.851
204.426	113.864
204.675	113.877
204.924	113.891
205.174	113.905
205.423	113.921
205.672	113.937
205.922	113.954
206.171	113.971
206.42	113.989
206.669	114.008
206.918	114.028
207.167	114.048
207.416	114.069
207.664	114.091
207.913	114.114
208.162	114.137
208.411	114.161
208.659	114.186
208.908	114.211
209.156	114.237
209.404	114.264
209.652	114.292
209.901	114.32
210.149	114.349
210.397	114.379
210.645	114.409
210.892	114.441
211.14	114.472
211.388	114.505
211.635	114.538
211.883	114.572
212.13	114.607
212.377	114.643
212.624	114.679
212.871	114.716
213.118	114.753
213.365	114.792
213.612	114.831
213.859	114.871
214.105	114.911
214.351	114.952
214.598	114.994
214.844	115.037
215.09	115.08
215.335	115.124
215.581	115.169
215.827	115.215
216.072	115.261
216.318	115.308
216.563	115.355
216.808	115.404
217.053	115.453
217.298	115.502
217.542	115.553
217.787	115.604
218.031	115.656
218.275	115.708
218.519	115.762
218.763	115.816
219.007	115.87
219.25	115.926
219.494	115.982
219.737	116.039
219.98	116.096
220.223	116.154
220.466	116.213
220.708	116.273
220.95	116.333
221.193	116.394
221.435	116.456
221.677	116.518
221.918	116.581
222.16	116.645
222.401	116.71
222.642	116.775
222.883	116.841
223.124	116.908
223.364	116.975
223.605	117.043
223.845	117.112
224.085	117.181
224.324	117.251
224.564	117.322
224.803	117.393
225.042	117.465
225.281	117.538
225.52	117.612
225.758	117.686
225.997	117.761
226.235	117.837
226.473	117.913
226.71	117.99
226.948	118.068
227.185	118.146
227.422	118.225
227.658	118.305
227.895	118.385
228.131	118.467
228.367	118.548
228.603	118.631
228.838	118.714
229.074	118.798
229.309	118.882
229.543	118.968
229.778	119.053
